gene_id	gene_biotype	gene_name	species
ENSMUSG00000104358	TEC	Gm37127	mouse
ENSMUSG00000026123	protein_coding	Plekhb2	mouse
ENSMUSG00000103716	processed_pseudogene	Gm19430	mouse
ENSMUSG00000103548	processed_pseudogene	Gm37670	mouse
ENSMUSG00000103760	processed_pseudogene	Gm8009	mouse
ENSMUSG00000103997	processed_pseudogene	Gm38027	mouse
ENSMUSG00000077231	snoRNA	Gm25096	mouse
ENSMUSG00000104417	lincRNA	Gm37068	mouse
ENSMUSG00000064601	snRNA	Gm25634	mouse
ENSMUSG00000101714	lincRNA	Gm28415	mouse
ENSMUSG00000102531	lincRNA	1110002O04Rik	mouse
ENSMUSG00000103096	processed_pseudogene	Gm8022	mouse
ENSMUSG00000102279	lincRNA	Gm37146	mouse
ENSMUSG00000103708	lincRNA	Gm33222	mouse
ENSMUSG00000104201	lincRNA	4930535G08Rik	mouse
ENSMUSG00000102434	TEC	Gm38049	mouse
ENSMUSG00000045216	protein_coding	Hs6st1	mouse
ENSMUSG00000104523	antisense	Gm37335	mouse
ENSMUSG00000102202	lincRNA	Gm33280	mouse
ENSMUSG00000037470	protein_coding	Uggt1	mouse
ENSMUSG00000098752	miRNA	Mir6897	mouse
ENSMUSG00000047180	protein_coding	Neurl3	mouse
ENSMUSG00000037447	protein_coding	Arid5a	mouse
ENSMUSG00000102762	lincRNA	4930403P22Rik	mouse
ENSMUSG00000010453	protein_coding	Kansl3	mouse
ENSMUSG00000098680	miRNA	Mir6898	mouse
ENSMUSG00000037432	protein_coding	Fer1l5	mouse
ENSMUSG00000001143	protein_coding	Lman2l	mouse
ENSMUSG00000037408	protein_coding	Cnnm4	mouse
ENSMUSG00000104316	TEC	Gm37909	mouse
ENSMUSG00000106081	miRNA	Gm47280	mouse
ENSMUSG00000001138	protein_coding	Cnnm3	mouse
ENSMUSG00000102845	antisense	Gm38033	mouse
ENSMUSG00000067653	protein_coding	Ankrd23	mouse
ENSMUSG00000109510	protein_coding	Gm42417	mouse
ENSMUSG00000079610	protein_coding	Ankrd39	mouse
ENSMUSG00000026121	protein_coding	Sema4c	mouse
ENSMUSG00000087589	processed_transcript	D430040D24Rik	mouse
ENSMUSG00000046337	protein_coding	Fam178b	mouse
ENSMUSG00000089906	processed_pseudogene	Gm6428	mouse
ENSMUSG00000077939	miRNA	Gm24133	mouse
ENSMUSG00000061518	protein_coding	Cox5b	mouse
ENSMUSG00000037351	protein_coding	Actr1b	mouse
ENSMUSG00000102416	protein_coding	4933424G06Rik	mouse
ENSMUSG00000104237	lincRNA	Gm33533	mouse
ENSMUSG00000026117	protein_coding	Zap70	mouse
ENSMUSG00000097291	transcribed_processed_pseudogene	Gm18828	mouse
ENSMUSG00000026116	protein_coding	Tmem131	mouse
ENSMUSG00000103016	TEC	Gm37506	mouse
ENSMUSG00000102930	sense_intronic	Gm38115	mouse
ENSMUSG00000103159	TEC	F830112A20Rik	mouse
ENSMUSG00000080054	processed_pseudogene	Rpl12-ps1	mouse
ENSMUSG00000095944	rRNA	n-R5s210	mouse
ENSMUSG00000050122	protein_coding	Vwa3b	mouse
ENSMUSG00000103603	antisense	Gm37020	mouse
ENSMUSG00000026114	protein_coding	Cnga3	mouse
ENSMUSG00000102231	TEC	1700074A21Rik	mouse
ENSMUSG00000026113	protein_coding	Inpp4a	mouse
ENSMUSG00000086064	antisense	4930439A04Rik	mouse
ENSMUSG00000102879	TEC	Gm37135	mouse
ENSMUSG00000026112	protein_coding	Coa5	mouse
ENSMUSG00000026111	protein_coding	Unc50	mouse
ENSMUSG00000026110	protein_coding	Mgat4a	mouse
ENSMUSG00000103948	TEC	4930594C11Rik	mouse
ENSMUSG00000087233	processed_pseudogene	Gm43213	mouse
ENSMUSG00000026090	protein_coding	2010300C02Rik	mouse
ENSMUSG00000089767	antisense	4930556I23Rik	mouse
ENSMUSG00000104365	TEC	4930470B04Rik	mouse
ENSMUSG00000102650	TEC	Gm19863	mouse
ENSMUSG00000060771	protein_coding	Tsga10	mouse
ENSMUSG00000097268	antisense	Gm26805	mouse
ENSMUSG00000037216	protein_coding	Lipt1	mouse
ENSMUSG00000026088	protein_coding	Mitd1	mouse
ENSMUSG00000026087	protein_coding	Mrpl30	mouse
ENSMUSG00000061584	protein_coding	Lyg2	mouse
ENSMUSG00000087374	antisense	Gm15457	mouse
ENSMUSG00000026085	protein_coding	Lyg1	mouse
ENSMUSG00000089141	misc_RNA	Gm23409	mouse
ENSMUSG00000058407	protein_coding	Txndc9	mouse
ENSMUSG00000026083	protein_coding	Eif5b	mouse
ENSMUSG00000026082	protein_coding	Rev1	mouse
ENSMUSG00000103804	sense_intronic	Gm37062	mouse
ENSMUSG00000102716	lincRNA	Gm5099	mouse
ENSMUSG00000037138	protein_coding	Aff3	mouse
ENSMUSG00000085391	antisense	Gm16150	mouse
ENSMUSG00000085280	antisense	Gm16151	mouse
ENSMUSG00000087131	antisense	Gm16152	mouse
ENSMUSG00000102984	processed_pseudogene	Gm34727	mouse
ENSMUSG00000102541	processed_pseudogene	Gm38135	mouse
ENSMUSG00000103531	TEC	2610300A13Rik	mouse
ENSMUSG00000048814	protein_coding	Lonrf2	mouse
ENSMUSG00000026080	protein_coding	Chst10	mouse
ENSMUSG00000103647	antisense	Gm37707	mouse
ENSMUSG00000102447	processed_pseudogene	Gm6621	mouse
ENSMUSG00000067604	protein_coding	Nms	mouse
ENSMUSG00000026078	protein_coding	Pdcl3	mouse
ENSMUSG00000103046	TEC	Gm37309	mouse
ENSMUSG00000104188	lincRNA	Gm37821	mouse
ENSMUSG00000103182	TEC	Gm37091	mouse
ENSMUSG00000098833	miRNA	Mir6349	mouse
ENSMUSG00000026077	protein_coding	Npas2	mouse
ENSMUSG00000092553	processed_pseudogene	Gm20428	mouse
ENSMUSG00000092563	processed_pseudogene	Gm3617	mouse
ENSMUSG00000073702	protein_coding	Rpl31	mouse
ENSMUSG00000003134	protein_coding	Tbc1d8	mouse
ENSMUSG00000102607	TEC	Gm37265	mouse
ENSMUSG00000065629	snoRNA	Gm24826	mouse
ENSMUSG00000104827	snoRNA	Gm24826.1	mouse
ENSMUSG00000003135	protein_coding	Cnot11	mouse
ENSMUSG00000085894	processed_transcript	Gm15832	mouse
ENSMUSG00000077704	snoRNA	Snord89	mouse
ENSMUSG00000048234	protein_coding	Rnf149	mouse
ENSMUSG00000064936	snoRNA	Gm23722	mouse
ENSMUSG00000102471	processed_pseudogene	Gm5100	mouse
ENSMUSG00000050967	protein_coding	Creg2	mouse
ENSMUSG00000097083	antisense	D930019O06Rik	mouse
ENSMUSG00000057173	protein_coding	Rfx8	mouse
ENSMUSG00000091937	protein_coding	Gm3646	mouse
ENSMUSG00000101634	lincRNA	1700066B17Rik	mouse
ENSMUSG00000026074	protein_coding	Map4k4	mouse
ENSMUSG00000102985	TEC	4930456G14Rik	mouse
ENSMUSG00000026073	protein_coding	Il1r2	mouse
ENSMUSG00000097899	antisense	Gm16894	mouse
ENSMUSG00000102975	TEC	Gm37347	mouse
ENSMUSG00000026072	protein_coding	Il1r1	mouse
ENSMUSG00000103560	TEC	Gm38070	mouse
ENSMUSG00000070942	protein_coding	Il1rl2	mouse
ENSMUSG00000103230	processed_pseudogene	Gm17970	mouse
ENSMUSG00000026069	protein_coding	Il1rl1	mouse
ENSMUSG00000026070	protein_coding	Il18r1	mouse
ENSMUSG00000026068	protein_coding	Il18rap	mouse
ENSMUSG00000104441	antisense	Gm35801	mouse
ENSMUSG00000026065	protein_coding	Slc9a4	mouse
ENSMUSG00000102676	TEC	Gm37435	mouse
ENSMUSG00000026062	protein_coding	Slc9a2	mouse
ENSMUSG00000103679	antisense	Gm37623	mouse
ENSMUSG00000103270	antisense	Gm37915	mouse
ENSMUSG00000041945	protein_coding	Mfsd9	mouse
ENSMUSG00000079588	protein_coding	Tmem182	mouse
ENSMUSG00000094136	processed_pseudogene	Gm5973	mouse
ENSMUSG00000104072	lincRNA	4930448I06Rik	mouse
ENSMUSG00000100185	lincRNA	Gm28634	mouse
ENSMUSG00000100832	lincRNA	Gm29260	mouse
ENSMUSG00000100178	processed_pseudogene	Gm5267	mouse
ENSMUSG00000101877	processed_pseudogene	Gm8176	mouse
ENSMUSG00000053640	lincRNA	Gm9915	mouse
ENSMUSG00000101919	lincRNA	Gm29664	mouse
ENSMUSG00000101299	lincRNA	Gm28175	mouse
ENSMUSG00000100180	lincRNA	Gm28140	mouse
ENSMUSG00000103106	TEC	Gm37047	mouse
ENSMUSG00000060424	lincRNA	Pantr1	mouse
ENSMUSG00000104199	TEC	4930420N18Rik	mouse
ENSMUSG00000045515	protein_coding	Pou3f3	mouse
ENSMUSG00000093436	sense_overlapping	Gm20646	mouse
ENSMUSG00000097063	processed_transcript	Pantr2	mouse
ENSMUSG00000099784	lincRNA	Dalir	mouse
ENSMUSG00000060679	protein_coding	Mrps9	mouse
ENSMUSG00000077448	snoRNA	Gm23126	mouse
ENSMUSG00000041907	protein_coding	Gpr45	mouse
ENSMUSG00000089088	miRNA	Gm24001	mouse
ENSMUSG00000070939	protein_coding	Tgfbrap1	mouse
ENSMUSG00000100269	antisense	Gm28782	mouse
ENSMUSG00000041878	antisense	8430432A02Rik	mouse
ENSMUSG00000010290	protein_coding	AI597479	mouse
ENSMUSG00000008136	protein_coding	Fhl2	mouse
ENSMUSG00000094497	processed_pseudogene	Gm8210	mouse
ENSMUSG00000099576	lincRNA	Gm29040	mouse
ENSMUSG00000099694	processed_pseudogene	Gm29610	mouse
ENSMUSG00000101923	processed_pseudogene	Gm29041	mouse
ENSMUSG00000066877	protein_coding	Nck2	mouse
ENSMUSG00000103422	TEC	Gm37536	mouse
ENSMUSG00000103945	TEC	Gm38228	mouse
ENSMUSG00000026051	protein_coding	Ecrg4	mouse
ENSMUSG00000100764	antisense	Gm29155	mouse
ENSMUSG00000100635	lincRNA	Gm29157	mouse
ENSMUSG00000100480	lincRNA	Gm29156	mouse
ENSMUSG00000057363	protein_coding	Uxs1	mouse
ENSMUSG00000090243	processed_pseudogene	Gm16103	mouse
ENSMUSG00000100701	processed_pseudogene	Gm19587	mouse
ENSMUSG00000101395	processed_pseudogene	Gm8241	mouse
ENSMUSG00000088848	snoRNA	Gm26352	mouse
ENSMUSG00000095757	miRNA	Gm24180	mouse
ENSMUSG00000041763	protein_coding	Tpp2	mouse
ENSMUSG00000047343	protein_coding	Mettl21c	mouse
ENSMUSG00000090106	processed_pseudogene	Gm15838	mouse
ENSMUSG00000091844	protein_coding	Gm8251	mouse
ENSMUSG00000026049	protein_coding	Tex30	mouse
ENSMUSG00000101104	processed_transcript	Gm29247	mouse
ENSMUSG00000026047	protein_coding	Poglut2	mouse
ENSMUSG00000041684	protein_coding	Bivm	mouse
ENSMUSG00000026048	protein_coding	Ercc5	mouse
ENSMUSG00000046828	protein_coding	Mettl21e	mouse
ENSMUSG00000089703	processed_pseudogene	Gm15833	mouse
ENSMUSG00000100966	processed_pseudogene	Gm5700	mouse
ENSMUSG00000100769	processed_transcript	Gm28893	mouse
ENSMUSG00000101567	processed_pseudogene	Txn-ps1	mouse
ENSMUSG00000056870	protein_coding	Gulp1	mouse
ENSMUSG00000102319	TEC	Gm37626	mouse
ENSMUSG00000089877	processed_pseudogene	Gm16102	mouse
ENSMUSG00000101701	antisense	4930521E06Rik	mouse
ENSMUSG00000103071	TEC	Gm38110	mouse
ENSMUSG00000100434	processed_pseudogene	Gm3489	mouse
ENSMUSG00000100013	processed_pseudogene	Gm19480	mouse
ENSMUSG00000101251	processed_pseudogene	Gm3496	mouse
ENSMUSG00000101937	processed_pseudogene	Gm5268	mouse
ENSMUSG00000026043	protein_coding	Col3a1	mouse
ENSMUSG00000105211	miRNA	Gm47302	mouse
ENSMUSG00000026042	protein_coding	Col5a2	mouse
ENSMUSG00000104476	TEC	Gm38211	mouse
ENSMUSG00000100218	processed_pseudogene	Gm8296	mouse
ENSMUSG00000100361	processed_pseudogene	Gm7063	mouse
ENSMUSG00000100894	processed_pseudogene	Gm8304	mouse
ENSMUSG00000095121	snRNA	Gm23216	mouse
ENSMUSG00000065255	snoRNA	Gm23974	mouse
ENSMUSG00000100843	processed_pseudogene	Gm8307	mouse
ENSMUSG00000087764	ribozyme	Gm23984	mouse
ENSMUSG00000025995	protein_coding	Wdr75	mouse
ENSMUSG00000099850	processed_pseudogene	Gm28906	mouse
ENSMUSG00000084817	processed_pseudogene	Gm5526	mouse
ENSMUSG00000098549	protein_coding	Gm5269	mouse
ENSMUSG00000099381	processed_pseudogene	Gm18303	mouse
ENSMUSG00000025993	protein_coding	Slc40a1	mouse
ENSMUSG00000099946	processed_pseudogene	Gm9496	mouse
ENSMUSG00000070896	processed_pseudogene	Rpl23a-ps1	mouse
ENSMUSG00000090682	processed_pseudogene	Gm3852	mouse
ENSMUSG00000044457	transcribed_processed_pseudogene	Stk-ps2	mouse
ENSMUSG00000099432	unprocessed_pseudogene	Gm18849	mouse
ENSMUSG00000041144	protein_coding	Dnah7b	mouse
ENSMUSG00000096047	rRNA	n-R5s211	mouse
ENSMUSG00000101262	processed_pseudogene	Gm8326	mouse
ENSMUSG00000101337	protein_coding	Dnah7c	mouse
ENSMUSG00000025986	protein_coding	Slc39a10	mouse
ENSMUSG00000100213	lincRNA	Gm28151	mouse
ENSMUSG00000103129	TEC	Gm37393	mouse
ENSMUSG00000100160	processed_pseudogene	Gm28527	mouse
ENSMUSG00000101921	processed_pseudogene	Gm28825	mouse
ENSMUSG00000101447	lincRNA	Gm28826	mouse
ENSMUSG00000081185	processed_pseudogene	Gm4852	mouse
ENSMUSG00000103246	TEC	Gm38090	mouse
ENSMUSG00000098876	miRNA	Mir6350	mouse
ENSMUSG00000100530	processed_pseudogene	Gm18117	mouse
ENSMUSG00000104067	TEC	Gm37196	mouse
ENSMUSG00000100033	processed_pseudogene	Gm8337	mouse
ENSMUSG00000094968	miRNA	Gm22419	mouse
ENSMUSG00000088017	misc_RNA	Gm23829	mouse
ENSMUSG00000101996	processed_pseudogene	Gm19206	mouse
ENSMUSG00000096973	processed_pseudogene	Gm5974	mouse
ENSMUSG00000064943	snRNA	Gm23240	mouse
ENSMUSG00000100866	processed_pseudogene	Gm28830	mouse
ENSMUSG00000101721	processed_pseudogene	Gm8354	mouse
ENSMUSG00000099376	processed_pseudogene	Gm19124	mouse
ENSMUSG00000097883	processed_pseudogene	Gm8357	mouse
ENSMUSG00000092790	miRNA	Gm22693	mouse
ENSMUSG00000099698	processed_pseudogene	Gm28740	mouse
ENSMUSG00000099454	processed_pseudogene	Gm8367	mouse
ENSMUSG00000051616	lincRNA	C230029F24Rik	mouse
ENSMUSG00000099627	processed_pseudogene	Gm6757	mouse
ENSMUSG00000099577	processed_pseudogene	Gm3605	mouse
ENSMUSG00000099882	processed_pseudogene	Gm28388	mouse
ENSMUSG00000101760	processed_pseudogene	Gm8384	mouse
ENSMUSG00000099608	lincRNA	4933411E06Rik	mouse
ENSMUSG00000099864	processed_pseudogene	Gm8391	mouse
ENSMUSG00000098249	misc_RNA	Gm27330	mouse
ENSMUSG00000100451	lincRNA	Gm29665	mouse
ENSMUSG00000099941	processed_pseudogene	Gm20118	mouse
ENSMUSG00000084531	misc_RNA	Gm25843	mouse
ENSMUSG00000100816	lincRNA	Gm28321	mouse
ENSMUSG00000026109	protein_coding	Tmeff2	mouse
ENSMUSG00000100671	lincRNA	Gm28322	mouse
ENSMUSG00000092906	miRNA	Gm25736	mouse
ENSMUSG00000101242	antisense	Gm28319	mouse
ENSMUSG00000099924	sense_intronic	Gm28320	mouse
ENSMUSG00000099625	lincRNA	Gm29325	mouse
ENSMUSG00000101799	antisense	9330175M20Rik	mouse
ENSMUSG00000045954	protein_coding	Cavin2	mouse
ENSMUSG00000099741	processed_pseudogene	Gm5253	mouse
ENSMUSG00000101702	lincRNA	1700072G22Rik	mouse
ENSMUSG00000026107	protein_coding	Nabp1	mouse
ENSMUSG00000099413	lincRNA	Gm17767	mouse
ENSMUSG00000103424	TEC	Gm37535	mouse
ENSMUSG00000101741	lincRNA	Gm28055	mouse
ENSMUSG00000018417	protein_coding	Myo1b	mouse
ENSMUSG00000101724	sense_intronic	Gm29453	mouse
ENSMUSG00000100313	sense_intronic	Gm28323	mouse
ENSMUSG00000100696	processed_pseudogene	Gm8419	mouse
ENSMUSG00000099135	snoRNA	Gm27607	mouse
ENSMUSG00000072324	processed_pseudogene	Gm8420	mouse
ENSMUSG00000062939	protein_coding	Stat4	mouse
ENSMUSG00000101628	processed_transcript	Gm28177	mouse
ENSMUSG00000078291	processed_pseudogene	Gm3940	mouse
ENSMUSG00000109599	lincRNA	Gm31812	mouse
ENSMUSG00000026104	protein_coding	Stat1	mouse
ENSMUSG00000099569	unprocessed_pseudogene	Gm18301	mouse
ENSMUSG00000026103	protein_coding	Gls	mouse
ENSMUSG00000099648	processed_pseudogene	Gm5975	mouse
ENSMUSG00000065192	snRNA	Gm23460	mouse
ENSMUSG00000002881	protein_coding	Nab1	mouse
ENSMUSG00000097833	processed_pseudogene	Gm5976	mouse
ENSMUSG00000101501	processed_pseudogene	Rps27a-ps1	mouse
ENSMUSG00000100120	lincRNA	Gm553	mouse
ENSMUSG00000099878	lincRNA	Gm28178	mouse
ENSMUSG00000100007	processed_pseudogene	Gm5527	mouse
ENSMUSG00000043015	protein_coding	Nemp2	mouse
ENSMUSG00000103630	TEC	Gm37242	mouse
ENSMUSG00000041439	protein_coding	Mfsd6	mouse
ENSMUSG00000100302	sense_intronic	Gm29670	mouse
ENSMUSG00000100230	processed_pseudogene	Gm28650	mouse
ENSMUSG00000026102	protein_coding	Inpp1	mouse
ENSMUSG00000041426	protein_coding	Hibch	mouse
ENSMUSG00000089802	processed_pseudogene	Gm16107	mouse
ENSMUSG00000043629	protein_coding	1700019D03Rik	mouse
ENSMUSG00000026100	protein_coding	Mstn	mouse
ENSMUSG00000089334	snoRNA	Gm24349	mouse
ENSMUSG00000060715	protein_coding	1700019A02Rik	mouse
ENSMUSG00000026098	protein_coding	Pms1	mouse
ENSMUSG00000100763	antisense	Gm28777	mouse
ENSMUSG00000026097	protein_coding	Ormdl1	mouse
ENSMUSG00000100679	protein_coding	Gm28778	mouse
ENSMUSG00000026096	protein_coding	Osgepl1	mouse
ENSMUSG00000099913	protein_coding	Gm28551	mouse
ENSMUSG00000101838	transcribed_unprocessed_pseudogene	Gm18800	mouse
ENSMUSG00000026095	protein_coding	Asnsd1	mouse
ENSMUSG00000117809	protein_coding	Gm50478	mouse
ENSMUSG00000100267	processed_pseudogene	Gm28779	mouse
ENSMUSG00000099450	processed_pseudogene	Gm6799	mouse
ENSMUSG00000100069	unprocessed_pseudogene	Gm6801	mouse
ENSMUSG00000096141	protein_coding	Dnah7a	mouse
ENSMUSG00000092657	miRNA	Gm25240	mouse
ENSMUSG00000026094	protein_coding	Stk17b	mouse
ENSMUSG00000102405	TEC	Gm37863	mouse
ENSMUSG00000042807	protein_coding	Hecw2	mouse
ENSMUSG00000098443	miRNA	Mir7681	mouse
ENSMUSG00000087949	snRNA	Gm24251	mouse
ENSMUSG00000102868	TEC	Gm37633	mouse
ENSMUSG00000094013	snRNA	Gm25829	mouse
ENSMUSG00000025983	protein_coding	Ccdc150	mouse
ENSMUSG00000041303	protein_coding	Gtf3c3	mouse
ENSMUSG00000109809	protein_coding	Gm34066	mouse
ENSMUSG00000073678	protein_coding	Pgap1	mouse
ENSMUSG00000104136	TEC	Gm36955	mouse
ENSMUSG00000101130	processed_pseudogene	Gm19637	mouse
ENSMUSG00000052331	protein_coding	Ankrd44	mouse
ENSMUSG00000101674	antisense	4930444A19Rik	mouse
ENSMUSG00000102503	TEC	Gm37370	mouse
ENSMUSG00000089245	miRNA	Gm24053	mouse
ENSMUSG00000102642	TEC	A130048G24Rik	mouse
ENSMUSG00000025982	protein_coding	Sf3b1	mouse
ENSMUSG00000103030	TEC	E330011M16Rik	mouse
ENSMUSG00000025981	protein_coding	Coq10b	mouse
ENSMUSG00000101122	processed_pseudogene	Gm17971	mouse
ENSMUSG00000025980	protein_coding	Hspd1	mouse
ENSMUSG00000073676	protein_coding	Hspe1	mouse
ENSMUSG00000100736	processed_pseudogene	Gm5147	mouse
ENSMUSG00000089670	processed_pseudogene	Gm16581	mouse
ENSMUSG00000025979	protein_coding	Mob4	mouse
ENSMUSG00000061863	processed_pseudogene	Gm6822	mouse
ENSMUSG00000025978	protein_coding	Rftn2	mouse
ENSMUSG00000097649	antisense	Gm10561	mouse
ENSMUSG00000046994	protein_coding	Mars2	mouse
ENSMUSG00000025977	protein_coding	Boll	mouse
ENSMUSG00000100215	processed_pseudogene	Gm8292	mouse
ENSMUSG00000101945	processed_pseudogene	Gm29138	mouse
ENSMUSG00000101085	processed_pseudogene	Gm8531	mouse
ENSMUSG00000038349	protein_coding	Plcl1	mouse
ENSMUSG00000102145	TEC	Gm38056	mouse
ENSMUSG00000100309	processed_pseudogene	Gm6644	mouse
ENSMUSG00000102831	TEC	Gm37382	mouse
ENSMUSG00000099950	lincRNA	9130227L01Rik	mouse
ENSMUSG00000102491	TEC	Gm36986	mouse
ENSMUSG00000100372	lincRNA	1700003I22Rik	mouse
ENSMUSG00000100944	processed_pseudogene	Gm28900	mouse
ENSMUSG00000101332	lincRNA	Gm28240	mouse
ENSMUSG00000045336	protein_coding	Hsfy2	mouse
ENSMUSG00000038331	protein_coding	Satb2	mouse
ENSMUSG00000087022	processed_transcript	9130024F11Rik	mouse
ENSMUSG00000104310	TEC	Gm4081	mouse
ENSMUSG00000094128	miRNA	Gm23943	mouse
ENSMUSG00000099945	lincRNA	1700126A01Rik	mouse
ENSMUSG00000101429	lincRNA	BC055402	mouse
ENSMUSG00000101129	processed_pseudogene	Gm5254	mouse
ENSMUSG00000097519	lincRNA	4930558J18Rik	mouse
ENSMUSG00000038323	protein_coding	1700066M21Rik	mouse
ENSMUSG00000048495	protein_coding	Tyw5	mouse
ENSMUSG00000025971	protein_coding	Maip1	mouse
ENSMUSG00000077776	snoRNA	Gm22371	mouse
ENSMUSG00000088353	snRNA	Gm24014	mouse
ENSMUSG00000101826	processed_pseudogene	Gm8581	mouse
ENSMUSG00000102685	TEC	Gm37373	mouse
ENSMUSG00000101151	processed_pseudogene	Gm17929	mouse
ENSMUSG00000038305	protein_coding	Spats2l	mouse
ENSMUSG00000091283	antisense	Gm17234	mouse
ENSMUSG00000054770	protein_coding	Kctd18	mouse
ENSMUSG00000026039	protein_coding	Sgo2a	mouse
ENSMUSG00000063558	protein_coding	Aox1	mouse
ENSMUSG00000064294	protein_coding	Aox3	mouse
ENSMUSG00000089275	snoRNA	Gm24548	mouse
ENSMUSG00000038242	protein_coding	Aox4	mouse
ENSMUSG00000089822	antisense	Gm15759	mouse
ENSMUSG00000079554	protein_coding	Aox2	mouse
ENSMUSG00000103839	TEC	Gm37607	mouse
ENSMUSG00000051223	protein_coding	Bzw1	mouse
ENSMUSG00000026034	protein_coding	Clk1	mouse
ENSMUSG00000026035	protein_coding	Ppil3	mouse
ENSMUSG00000026036	protein_coding	Nif3l1	mouse
ENSMUSG00000026037	protein_coding	Orc2	mouse
ENSMUSG00000094245	snRNA	Gm23966	mouse
ENSMUSG00000085054	lincRNA	Gm15834	mouse
ENSMUSG00000038174	protein_coding	Fam126b	mouse
ENSMUSG00000026032	protein_coding	Ndufb3	mouse
ENSMUSG00000100202	processed_pseudogene	Gm29389	mouse
ENSMUSG00000099490	processed_pseudogene	Gm18802	mouse
ENSMUSG00000059647	processed_pseudogene	Cbx3-ps7	mouse
ENSMUSG00000047528	protein_coding	Flacc1	mouse
ENSMUSG00000102059	transcribed_unprocessed_pseudogene	Gm20257	mouse
ENSMUSG00000101046	processed_pseudogene	Gm28803	mouse
ENSMUSG00000026031	protein_coding	Cflar	mouse
ENSMUSG00000100236	processed_pseudogene	Gm3841	mouse
ENSMUSG00000026029	protein_coding	Casp8	mouse
ENSMUSG00000102719	TEC	Gm37760	mouse
ENSMUSG00000099719	unprocessed_pseudogene	Gm28802	mouse
ENSMUSG00000026028	protein_coding	Trak2	mouse
ENSMUSG00000026027	protein_coding	Stradb	mouse
ENSMUSG00000072295	protein_coding	C2cd6	mouse
ENSMUSG00000047383	lincRNA	AC169382.1	mouse
ENSMUSG00000099752	antisense	Gm29018	mouse
ENSMUSG00000077616	snoRNA	Gm25502	mouse
ENSMUSG00000038079	protein_coding	Tmem237	mouse
ENSMUSG00000097573	antisense	G730003C15Rik	mouse
ENSMUSG00000079550	protein_coding	Mpp4	mouse
ENSMUSG00000101586	antisense	Gm29017	mouse
ENSMUSG00000099563	processed_pseudogene	Gm19125	mouse
ENSMUSG00000026024	protein_coding	Als2	mouse
ENSMUSG00000026023	protein_coding	Cdk15	mouse
ENSMUSG00000099922	lincRNA	Gm29016	mouse
ENSMUSG00000104502	TEC	Gm37737	mouse
ENSMUSG00000041075	protein_coding	Fzd7	mouse
ENSMUSG00000097819	lincRNA	Gm26813	mouse
ENSMUSG00000047361	protein_coding	Gm973	mouse
ENSMUSG00000099811	antisense	Gm28411	mouse
ENSMUSG00000101409	antisense	1700122D07Rik	mouse
ENSMUSG00000026021	protein_coding	Sumo1	mouse
ENSMUSG00000089276	misc_RNA	Gm24545	mouse
ENSMUSG00000103821	TEC	D430013B06Rik	mouse
ENSMUSG00000101400	processed_pseudogene	Gm29596	mouse
ENSMUSG00000026020	protein_coding	Nop58	mouse
ENSMUSG00000077345	snoRNA	Snord70	mouse
ENSMUSG00000077358	snoRNA	Gm26293	mouse
ENSMUSG00000089512	snoRNA	Gm26287	mouse
ENSMUSG00000089093	snoRNA	Snord11	mouse
ENSMUSG00000067336	protein_coding	Bmpr2	mouse
ENSMUSG00000104052	TEC	Gm38125	mouse
ENSMUSG00000103131	TEC	Gm37977	mouse
ENSMUSG00000041040	protein_coding	Fam117b	mouse
ENSMUSG00000103696	TEC	Gm37531	mouse
ENSMUSG00000100901	processed_pseudogene	Gm18829	mouse
ENSMUSG00000026018	protein_coding	Ica1l	mouse
ENSMUSG00000026019	protein_coding	Wdr12	mouse
ENSMUSG00000026017	protein_coding	Carf	mouse
ENSMUSG00000082609	processed_pseudogene	Gm15464	mouse
ENSMUSG00000073664	protein_coding	Nbeal1	mouse
ENSMUSG00000100516	processed_pseudogene	Gm29332	mouse
ENSMUSG00000049439	protein_coding	Cyp20a1	mouse
ENSMUSG00000103822	TEC	6030460B20Rik	mouse
ENSMUSG00000026782	protein_coding	Abi2	mouse
ENSMUSG00000026014	protein_coding	Raph1	mouse
ENSMUSG00000081562	processed_pseudogene	Gm11575	mouse
ENSMUSG00000084400	processed_pseudogene	Gm11576	mouse
ENSMUSG00000082160	processed_pseudogene	Gm11578	mouse
ENSMUSG00000103215	TEC	Gm38388	mouse
ENSMUSG00000088973	miRNA	Gm23762	mouse
ENSMUSG00000084151	processed_pseudogene	Gm11577	mouse
ENSMUSG00000101188	processed_pseudogene	Eif4a-ps4	mouse
ENSMUSG00000026012	protein_coding	Cd28	mouse
ENSMUSG00000086795	lincRNA	Gm11579	mouse
ENSMUSG00000085965	lincRNA	2310016D23Rik	mouse
ENSMUSG00000104069	TEC	Gm37198	mouse
ENSMUSG00000083118	processed_pseudogene	Gm11609	mouse
ENSMUSG00000083355	processed_pseudogene	Gm11581	mouse
ENSMUSG00000102549	TEC	Gm38137	mouse
ENSMUSG00000026011	protein_coding	Ctla4	mouse
ENSMUSG00000081382	processed_pseudogene	Rpl18-ps1	mouse
ENSMUSG00000080800	processed_pseudogene	Gm11582	mouse
ENSMUSG00000026009	protein_coding	Icos	mouse
ENSMUSG00000102561	TEC	Gm37039	mouse
ENSMUSG00000082804	processed_pseudogene	Rpl17-ps1	mouse
ENSMUSG00000082661	processed_pseudogene	Gm11590	mouse
